,review,rating,bus_id,avg_rating,bus_add,bus_city,lat,lon
464,A favorite spot in the area. The food is great as well as the atmosphere (even if there is a heavy children’s presence). Only complaint is the difficulty in getting a table at brunch time on the weekends.,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
465,"Great location. Ample parking. Rustic ambiance. Clean. Excellent quality, quantity, and delicious flavors regarding food. Many food options available. Definitely recommend the avocado toast with eggs, waffles, and grilled chicken caprese! …",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
466,Might be the best place for brunch in all of NJ. Unique delicious dishes that are perfect to post on social media. Always very busy but plenty of seating. The food is simply amazing!!!!,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
467,"If you’re looking for a cute breakfast/lunch place, you need to visit OEK. They have a nice assortment on the menu, with some daily specials.   Yummy coffee drinks too. The pistachio latte is super tasty! Check out all of their locations. The atmosphere is super vibey.",4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
468,"Great breakfast spot! I’ve been here multiple times and I have yet to be disappointed. The staff is very friendly, the food is all great, and the restaurant itself is clean and has a great style to it. The coffee is very good, and they also make a great omelette! It is a great atmosphere to bring children also! 100% will be coming back",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
469,"Great spot for a not-so-typical brunch. An exciting menu and friendly staff made our meal such a good time. Props to our server, Kristen, for bringing an ice bucket to cool out champagne before we even had to ask. Highly recommend!",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
470,"Wow! This place didn’t disappoint. Im a big breakfast guy and I’ve seen their posts on social media,so we decided to take the ride out there and give it a try. Just look at the photos! I wish i can eat the photos again. This place is not …",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
471,They have great selections on their menu. I loved the cool titles the chef came up with for the daily specials. Great original coffee and lemonade choices. I recently went for mothers day and was not disappointed.,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
472,"First time here, simple menu ! Cozy restaurant we were sat very quickly friendly wait staff. We had breakfast the French toast was amazing . Will return.",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
473,"I have been here many, many times with my whole family. We have celebrated several birthdays and holidays! The food is delicious and service is great!  Highly recommend.",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
474,Super disappointed.  It was my third time eating here and each time got perpetually worse. They had no condiments on the table everything had to be asked for. When we asked for ketchup for 2 people we receive 1 little soufflé cup (1oz) of …,1,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
475,"Though it was busy and a couple of people were waiting for a table, ut was worth it!  Our server Carlos was attentive, responding to requests immediately.   The food not only looks amazing, but tastes even better!  Great combinations with good, healthy choices available.   We will definitely be back again!",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
476,"I rarely give an eatery 5 stars on my first visit, but this place is fantastic.  Some many great options on the menu, service is great, ambiance and decor was very sheek. I will definitely patronize this gem again. Keep up the good work Over Easy  Kitchen 👍🏽😎 …",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
477,Short and simple the food here was great. I ordered for take out at work and had the Bangin chicken sandwich and it was banging to say the least. It was a hearty sandwich definitely worth the money. We did get it delivered via door dash and …,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
478,"I’ve been going here ever since they opened. Always great food and service until recently. Today, someone else running the food, probably manager not a food runner cause he wasn’t wearing a uniform, just rushed to give us the wrong food and …",3,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
479,I have been here twice now and both times have had an excellent experience. The food is fantastic and the overall experience has been just as good. Staff is friendly and their menu is modern. This a new go to place for us. I had the grilled …,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
480,"First time trying this restaurant. First off, pricing is higher than expected. You would expect, not more, but better ingredient in it. ( the benny’s benedict shown in my photo is about half portion size) I have never seen an eggs benedict …",2,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
481,"Nice luncheonettes , eggs were good but the burger was not. Service was also good. But I wouldn't go out of my way to go here .",3,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
482,Food was alright and place looked nice. I'd rather find a different place for the price though. They didn't have biscuit and gravy and you have to bring your own mimosas. That sucked!,3,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
483,I always come here when I’m in the neighborhood. They have so many great egg options and delicious brunch dishes. Service was super friendly. Plus you can bring your drinks!,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
484,"First time going and it was enjoyable and delicious. I had The C.R.E.A.M (Brioche French toast with peaches, blueberries, matcha whipped cream) and a Mocha drink! Our server was very friendly. Definitely recommend.",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
485,"Great experience eating breakfast at Over Easy Kitchen.  Food was delicious,  big portions,  attentive staff.  Highly recommend.",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
486,Lovely outside sitting area with very good food. Found the drinks small and the cold coffee very weak.  Service is super slow but the food is very good.,4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
487,They serve breakfast and lunch mostly it reminds me of an upscale dinner. They have outside dining and pickup. The place is VERY busy so the wait time can range I waited 20 mins for a bacon egg cheese sandwich with home fries. The food is …,3,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
488,first time coming here and it was great!.. breakfast sushi roll was delish.. also being a BYOB.. we got to enjoy mimosas. was a great restaurant.. thanks,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
489,"Da Meech is one of the best sandwiches EVER. I always order DoorDash from this location just for the sandwich. When I do dine in, it’s a lovely atmosphere and friendly staff. …",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
490,"We've been here a few times now, and the food seems to get better and better every time. Service is solid, and the vibe is perfect for a brunch spot. And the coffee is delicious to boot.",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
491,Nice spot for a perfect brunch on a ☀️ afternoon near Jersey shore. Friendly and hospitable staff 😊 …,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
492,The meal was fine it wasn't a huge portion but satisfied my Hunger at the time. The one thing the over easy kitchen does have are some healthy meals,4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
493,"Food is just ok. Took a while to get our food today. The food is priced extremely high for what you get. The staff was great just spread extremely thin.
Compared to other restaurants in the area it’s good. Just be prepared to spend …",3,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
494,"oek holmdel is absolutely phenomenal, i genuinely would recommend this place to anyone!  shout out to our waiter, charlie, he is the absolute best!",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
495,Went for Mother's Day breakfast and even though they were busy the food and service were excellent! I loved the twist on classic breakfast,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
496,What a beautiful experience. Extremely family friendly - there were children and babies at every table. The ceiling is gorgeous and super engaging for our 15 month little boy. The staff is genuinely kind and friendly- our son fell in love …,5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
497,"Food is always tasty and I love that they have weekly specials so they're always something be to try! Always have had great service. Can get busy which is something to keep in mind, but worth the wait!",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
498,"Everything was good, it was just busy so service was a bit slow and our food came served cool like it had been sitting a little bit. But it was still good.",4,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
499,"What a pretty space with delicious, fresh food and attentive servers.",5,Over Easy Kitchen - Holmdel,4.5,2111 NJ-35, Holmdel,40.412299,-74.145973
500,Love this place when I’m back in town. Great steaks and service. Their patriotism is red white and blue for all us veterans.,4,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
501,"My family loves it here. We pick out our own steaks and the prices are pretty reasonable considering everything you get.
Also the service I've had has always been on point. Sonic your looking for great steak and a casual atmosphere...this is the place to go!",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
502,"My friends and I sat at the bar during March Madness.  Had good food and drinks.  The place was packed, so we sat at the bar and loved it. Bartenders were attentive.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
503,"Well loved steakhouse along RT 35, as even on a non-Veterans Day Thursday, people were still lining up for seats …",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
504,It's Texas Roadhouse but I'll still leave a review. I just don't think chain restaurants deserve five star reviews. So in my book four stars is as good as it gets. That being said chain restaurants do you make their own dressings and …,4,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
505,"Texas Roadhouse served a very crispy sweet potato tonight!  Normally they are spot on for food, just not tonight.",4,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
506,"Margaret's service was impeccable. She was just the right amount of attentive, paced the meal perfectly, and was ready with a refill beverage before we ever even had to ask. The side salad was surprisingly fresh, the herb chicken was delicious, amd my husband's steak was cooked perfectly.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
507,My name is Jim I've been here many times but last night was the best not because of the food .that's always decent. I want to take a moment to recognize my server Bianca what a wonderful young lady I always make a point to try to engage in …,5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
508,"We visit this location often. Everything was great and the server was nice, but I think she was new.  Not a big deal, and I know what it’s like because I used to be a waitress while going to school.  There were a lot of mistakes and …",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
509,"my first visit and it was great.
went with a coworker and we had a real good time. sarah, our server, was friendly. and the food was good. we already made plans to go back again.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
510,"The pulled pork was the best I've ever had and I've tried pulled pork at many bbq places.  Not an ounce of fat,not dried out and a  lot of meat. Super delicious.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
511,"As soon you enter you are very welcome by the staff and you see Jerseys for decoration , if you go during the weekend be ready to wait at least from 20 to 30 minutes.  The first thing you receive on your table is bread with a sweet cinnamon …",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
512,"The food is always pretty good, but every single time I am there it smells like body odor. One time the stinky one was my waiter and each time he came by our table I wanted to cry. Please consider giving your employees new deodorant, because whatever they are using clearly does not work. Thank you.",3,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
513,"I had 20oz bone in ribeye, and it was delicious. Additionally, the load baked potato.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
514,"Blooming onion came out right away as in pre served and sent back or made by mistake? and cooled off much too soon!! My chili was fine, and pulled pork fine. But my husband steak was very tough. Our waiter, ""thank you in French"" never came …",1,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
515,"I’ve been here a few a times but this is my first time eating it. The food was da bomb - that’s a good thing, and old school slang meaning excellent. I found my steak! It’s the prime rib! The meal was so good! The rolls and butter as always …",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
516,Food was good as usual. The service was good especially since it was packed the waitress was still getting our food and drinks quickly. Overall good experience and a good clean location,5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
517,"Excellent appetizers and plenty of options for the main course. We have a picky 5 year old and a 15 month old, and they both ate well. Pretty good selection of drinks too. Most of the staff is very friendly and accommodating.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
518,Good thing for call ahead seating! We sat right away despite the crowd. We joined our friends with their two kids. We ordered the children’s food first and it came right away. My daughter ordered a kids menu steak and love it!! She wishes …,5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
519,Join the waitlist for the front door. At the front door you join the waitlist for the lobby. In the lobby you join the waitlist for a table. All this while everyone around you gets seated and eats. Happy mother's day!,1,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
520,"I come here when I’m craving a steak at an affordable price. My bf and I frequent this location a lot. My steak is usually cooked right, sometimes a little undercooked but no problem. The time management at this location is extremely poor. …",2,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
521,"Wait was too long, served us plastic utensils even when they told us they would give us the silverware when they finished washing them (which they never did). The food was burnt, and after I specifically said only lettuce for my burger, …",1,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
522,"I regret to say that my boyfriend and I’s recent experience at Texas Roadhouse in Holmdel tonight was incredibly disappointing. Despite calling 25 minutes prior to closing to confirm our arrival time with the hostess, the service we …",1,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
523,"First time here and it was pretty good. Music and atmosphere was chill and the staff was nice, attentive and polite. The food was even better, especially the bread, the ceasar salad was just right, not too much sauce and cheese, and the …",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
524,"Love the roadhouse! This is my daughter's favorite place to go for dinner. The food is always great, the atmosphere is great and the staff are friendly. And I love that the owner is always giving back to the community.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
525,"My first time.  My only complaint was the drink (alcohol) was sweet and not enough ""alcohol"".  Lol. Other than that, it was very good!",4,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
526,Well worth the wait..food is GREAT!! The fresh rolls are awesome..most important the steak was PERFECTLY DONE!! I can't say enough really enjoyed the restaurant 😊 …,5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
527,Once again I got a to go order and it looked ok with the poor lighting outside. My man's burger was ok. But how do you get a smoke burger which was gross instead of a bacon mushroom cheese burger that I ordered. It had onions on it and some nasty sauce. Texas roadhouse is about to lose me as a customer 😒 …,1,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
528,"Great steakhouse 🥩
Fast service
Not loud …",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
529,"Was looking for a bite to eat late night with my girlfriend after getting off our shifts. We are both servers and understand that it can be annoying when customers come in late before closing. so, trying to avoid any annoyance and trying to …",1,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
530,not great service. was waiting for way too long for the bill and simple things like refills. i can understand having a busy night but geez. would like to add that the floor was a hot mess and found a hair in my rice. Plates they gave us for …,2,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
531,"bustling place with a happy vibe, good service & decently good food. Was recently there while attending a classic car show gathering & we came in & sat at the bar. All was good. Will be back again.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
532,Went to Texas Steakhouse for my birthday. Had a delicious dinner and somebody picked up our check with paid forward. Thourly enjoyed my birthday at Texas Steakhouse.,5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
533,"Great food, excellent service, typical Texas style convenient prices.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
534,"That is my favorite roadhouse in the same level of the roadhouse. Especially the small bread, we like it so much!! Even we need to drive 30 minutes, we still want to eat that!",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
535,"I thought the food was average. But the service was good amd the atmosphere was energetic. If you want quiet, this is not the place. But if you want fun, you're in the right place",4,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
536,I'm always going to Texas Roadhouse but the food at this location was just ok.  Everyone at the table including myself had carryouts. Not sure why it was mediocre but NC Texas Roadhouse is much better and I'm a Jersey girl.,3,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
537,"For a restaurant chain this place is pretty good. Good atmosphere, good service, decent steaks and really good margarita. Kid friendly and they loved the dessert.",3,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
538,Great food! The medallion steak was delish. Server Ashley was fantastic!,5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
539,"I have been coming here for many years. Texas Roadhouse has amazing food and excellent service. Above all, Texas Roadhouse is definitely one of my top favorite go to places.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
540,Wait staff was very good the wait was long even after our text came through telling us our table was up had to wait an extra 15 min before sitting,5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
541,"Service depends on the waiter. The wait time isn't bad. However, once seated, expect at least 20 minutes before a waiter will take your drink order. Food is the same at every chain restaurant.",3,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
542,Steaks were just okay. Haven't been there in a while and not as good as I remember from the last time.  Was on Valentines day so they were busy but it was early.  Had the porterhouse thought the strip side was grainy.  Son ordered just the strip and thought the same.  I think as far as the stesk chains go I'll stick to Longhorn.,4,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
543,"First time here for me and everything was great, our waiter Sean was fantastic! I had the 8 oz. Filet medium rare, it was perfectly cooked, I ordered steak fries & baked potato by accident, I meant to order the sweet potato, Sean came right back out with a sweet potato for me! It was a great meal!",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
544,"I hadn't been here in several years and was quite impressed with the staff.  The food is usually good, but today's pulled pork dinner was awful.",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
545,"Absolutely amazing. We ordered  from their ""family deals"" for a birthday quarantine celebration and it was even better than we expected. All of the food was boxed hot, neatly, and in very large quantities. The ordering process along with …",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
546,This place’s onion rings are my comfort food ( little oily but work best on cheat days),5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
547,Very good chain restaurant the food is always on point Sevice is very good we go here quite often for a good steak. Has the best baked potatoes,4,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
548,"Loaded sweet potato and the rolls are the best

The waiter was horrible took too long to bring dishes. (He was bringing them one …",5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
549,Had the bone in ribeye with onion and mushrooms. Highly recommend. Service is always friendly and fast.,5,Texas Roadhouse,4.4,2105 NJ-35 Suite 103, Holmdel,40.412299,-74.145973
